id,isPublic,name,status,description,holderId,startTime,endTime,startDate,endDate
3088,True,培訓活動日程,active,計劃討論公司年度報表與績效。,747,09:15:00,18:30:00,2022-07-05,2022-07-09
3089,False,年度大會安排,active,計劃討論公司年度報表與績效。,615,10:45:00,14:00:00,2024-11-18,2024-12-04
3090,True,策略會議重點,active,會議目的是整理當前的資源分配方案。,858,12:30:00,19:00:00,2023-02-22,2023-02-23
3091,False,實驗報告計畫,active,準備課堂簡報內容與練習展示技巧。,735,12:45:00,16:15:00,2024-11-29,2024-12-17
3092,False,部門會議計畫,active,這次會議主要討論未來的發展方向與策略。,819,09:00:00,19:00:00,2023-12-10,2023-12-11
3093,False,專題作業進度,active,核對課堂筆記與學習重點。,375,16:00:00,18:00:00,2024-07-23,2024-07-27
3094,False,競賽準備安排,active,討論實驗報告中的數據分析結果。,940,13:30:00,22:30:00,2022-04-02,2022-04-05
3095,False,實驗報告討論,active,討論畢業專題計劃與初步內容框架。,617,13:45:00,17:45:00,2022-11-29,2022-12-03
3096,False,策略會議安排,active,將進行重要項目的階段性匯報與檢討。,258,07:00:00,11:00:00,2023-03-23,2023-04-06
3097,False,團隊聚會日程,active,重點更新公司的市場推廣計劃。,58,07:15:00,18:45:00,2023-12-15,2023-12-24
3098,False,咖啡廳聚會清單,active,商討聚會中遊戲與活動的安排。,379,14:30:00,20:45:00,2022-11-13,2022-11-29
3099,False,咖啡廳聚會安排,active,輕鬆聚會，聊聊天。,982,09:15:00,15:45:00,2024-01-25,2024-01-25
3100,False,課堂簡報分工,deleted,核對課堂筆記與學習重點。,68,12:45:00,15:15:00,2024-06-15,2024-06-24
3101,True,咖啡廳聚會細節,active,討論電影之夜的片單與時間。,668,16:30:00,21:00:00,2024-11-19,2024-11-26
3102,False,輕鬆聚會主題,active,商討聚會中遊戲與活動的安排。,981,07:00:00,16:15:00,2023-11-18,2023-11-26
3103,True,專案會議安排,active,將進行重要項目的階段性匯報與檢討。,725,07:30:00,12:45:00,2022-07-16,2022-07-27
3104,True,咖啡廳聚會計畫,active,輕鬆聚會，聊聊天。,880,07:15:00,13:15:00,2022-10-22,2022-10-26
3105,False,實驗報告討論,active,解決數學作業中難題的討論會。,343,11:15:00,22:00:00,2023-10-09,2023-10-26
3106,False,週末晚餐菜單,active,決定週末桌遊活動的地點與人數。,701,11:30:00,15:30:00,2023-01-31,2023-02-13
3107,True,策略會議討論,active,這次會議主要討論未來的發展方向與策略。,880,17:00:00,19:15:00,2024-10-05,2024-10-11
3108,False,聚會計畫,active,輕鬆聚會，聊聊天。,558,07:15:00,13:45:00,2024-07-20,2024-07-28
3109,False,策略會議重點,active,認真衝業績啊你各位。,120,13:00:00,22:00:00,2024-02-19,2024-03-09
3110,False,聚會安排,active,計劃一場週五晚餐聚會的主題與菜單。,607,10:00:00,16:15:00,2023-12-05,2023-12-19
3111,False,數據分析分析,active,準備課堂簡報內容與練習展示技巧。,755,14:15:00,15:15:00,2024-02-23,2024-03-13
3112,False,培訓活動計劃,active,我們將聚焦於團隊協作提升效率。,475,10:30:00,17:00:00,2022-07-28,2022-07-31
3113,False,週末晚餐清單,active,討論好友聚會中的分工與飲料準備。,221,13:00:00,13:30:00,2023-10-29,2023-10-30
3114,False,實驗報告檢討,deleted,大家來臨時報佛腳，不想被當掉 QQ。,405,14:15:00,15:45:00,2024-07-08,2024-07-22
3115,False,技術討論報告,active,會議目的是整理當前的資源分配方案。,505,07:45:00,22:00:00,2023-09-14,2023-09-17
3116,False,咖啡廳聚會清單,active,咖啡廳聚會，聊聊天。,937,07:30:00,19:00:00,2024-02-13,2024-02-24
3117,False,部門會議計劃,active,我們將聚焦於團隊協作提升效率。,289,12:45:00,18:00:00,2024-08-10,2024-08-20
3118,True,公司簡報日程,active,這次會議主要討論未來的發展方向與策略。,938,09:00:00,15:30:00,2023-09-09,2023-09-25
3119,True,咖啡廳聚會清單,active,決定週末桌遊活動的地點與人數。,703,09:15:00,15:15:00,2023-03-11,2023-03-28
3120,True,專案會議安排,active,認真衝業績啊你各位。,885,12:00:00,20:30:00,2024-07-20,2024-07-29
3121,False,培訓活動報告,active,將進行重要項目的階段性匯報與檢討。,11,12:45:00,13:45:00,2023-09-06,2023-09-26
3122,False,輕鬆聚會細節,active,計劃一場週五晚餐聚會的主題與菜單。,122,10:15:00,14:00:00,2023-02-19,2023-02-25
3123,False,輕鬆聚會討論,active,決定週末桌遊活動的地點與人數。,695,17:30:00,17:45:00,2023-01-14,2023-01-23
3124,False,咖啡廳聚會清單,active,討論電影之夜的片單與時間。,803,10:45:00,20:00:00,2024-08-29,2024-09-11
3125,False,模擬考試討論,active,準備小組作業並確認研究方向。,878,13:15:00,18:45:00,2023-02-20,2023-03-12
3126,False,聚會菜單,active,決定週末桌遊活動的地點與人數。,82,15:45:00,17:30:00,2023-07-20,2023-08-05
3127,False,咖啡廳聚會細節,active,商討聚會中遊戲與活動的安排。,478,14:15:00,21:45:00,2024-04-26,2024-05-14
3128,False,年度大會更新,active,針對最新的政策變化進行應對討論。,343,15:30:00,20:30:00,2023-09-06,2023-09-07
3129,False,期末報告總結,deleted,討論即將到來的期末報告分工與進度。,722,12:15:00,12:30:00,2023-06-12,2023-07-01
3130,True,團隊聚會計畫,active,針對最新的政策變化進行應對討論。,748,09:00:00,17:00:00,2023-05-30,2023-06-06
3131,False,咖啡廳聚會討論,active,戶外燒烤活動購物。,856,17:00:00,20:30:00,2023-10-18,2023-11-04
3132,True,戶外遊戲規劃,active,戶外燒烤活動購物。,25,10:00:00,14:00:00,2022-07-29,2022-08-15
3133,True,週末晚餐細節,active,決定週末桌遊活動的地點與人數。,375,17:00:00,19:15:00,2022-12-14,2022-12-14
3134,False,聚會細節,active,輕鬆聚會，聊聊天。,618,07:45:00,20:45:00,2024-01-10,2024-01-14
3135,False,技術討論更新,active,我們將聚焦於團隊協作提升效率。,181,08:15:00,13:00:00,2022-08-27,2022-08-28
3136,False,戶外遊戲安排,active,戶外燒烤活動購物。,131,09:00:00,18:15:00,2024-02-16,2024-03-02
3137,True,咖啡廳聚會規劃,active,輕鬆聚會，聊聊天。,383,08:15:00,12:45:00,2022-06-13,2022-06-23
3138,True,培訓活動安排,active,此次聚會為團隊建設，增強凝聚力。,284,13:45:00,20:15:00,2024-01-14,2024-01-30
3139,False,戶外遊戲細節,active,討論好友聚會中的分工與飲料準備。,963,15:00:00,22:00:00,2022-03-20,2022-03-28
3140,True,戶外遊戲討論,active,計劃在郊外舉行的音樂分享會。,220,17:15:00,20:45:00,2024-01-30,2024-02-05
3141,False,輕鬆聚會日程,deleted,計劃一場週五晚餐聚會的主題與菜單。,544,08:30:00,17:15:00,2024-10-05,2024-10-08
3142,True,團隊聚會計劃,active,針對最新的政策變化進行應對討論。,158,11:30:00,14:15:00,2022-01-20,2022-02-03
3143,True,戶外遊戲清單,active,計劃在郊外舉行的音樂分享會。,744,10:00:00,15:00:00,2024-05-08,2024-05-18
3144,True,週末晚餐安排,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,361,09:00:00,14:15:00,2024-01-31,2024-02-04
3145,True,週末晚餐計劃,active,決定週末桌遊活動的地點與人數。,777,16:30:00,17:45:00,2023-08-03,2023-08-13
3146,True,數據分析討論,active,討論畢業專題計劃與初步內容框架。,733,07:30:00,14:30:00,2022-07-02,2022-07-14
3147,False,數據分析更新,active,核對課堂筆記與學習重點。,167,17:30:00,20:45:00,2024-05-14,2024-05-22
3148,True,策略會議總結,active,此次聚會為團隊建設，增強凝聚力。,837,11:00:00,22:00:00,2023-07-20,2023-07-24
3149,True,培訓活動日程,active,這次會議主要討論未來的發展方向與策略。,752,07:00:00,13:00:00,2024-05-26,2024-05-31
3150,True,學習計劃進度,active,核對課堂筆記與學習重點。,187,14:30:00,17:45:00,2023-02-24,2023-02-26
3151,False,聚會菜單,active,計劃在郊外舉行的音樂分享會。,701,10:15:00,15:15:00,2023-07-14,2023-07-23
3152,True,產品研討報告,active,會議目的是整理當前的資源分配方案。,683,11:30:00,15:45:00,2022-04-28,2022-05-09
3153,True,專案會議報告,active,將進行重要項目的階段性匯報與檢討。,211,13:15:00,17:45:00,2022-04-23,2022-04-27
3154,False,模擬考試討論,active,協調團隊研究報告的內容格式與細節。,283,15:15:00,21:15:00,2022-12-23,2023-01-01
3155,True,工作坊更新,active,此次聚會為團隊建設，增強凝聚力。,220,11:30:00,19:00:00,2022-10-11,2022-10-14
3156,True,團隊聚會安排,active,重點更新公司的市場推廣計劃。,642,14:45:00,17:45:00,2024-06-07,2024-06-21
3157,False,實驗報告檢討,active,討論實驗報告中的數據分析結果。,356,10:45:00,20:15:00,2022-06-17,2022-06-20
3158,False,期末報告檢討,active,計劃參加學術競賽並分配各自任務。,798,12:15:00,18:45:00,2023-12-18,2024-01-03
3159,True,週末晚餐討論,active,咖啡廳聚會，聊聊天。,351,10:15:00,16:30:00,2022-01-10,2022-01-18
3160,False,興趣分享日程,active,討論好友聚會中的分工與飲料準備。,221,10:30:00,22:00:00,2023-11-03,2023-11-21
3161,False,技術討論安排,active,會議目的是整理當前的資源分配方案。,301,12:00:00,12:30:00,2024-04-06,2024-04-24
3162,False,團隊聚會日程,active,針對最新的政策變化進行應對討論。,686,14:00:00,23:00:00,2023-03-11,2023-03-13
3163,False,產品研討檢討,active,會議目的是整理當前的資源分配方案。,366,08:45:00,18:45:00,2024-05-20,2024-06-03
3164,False,競賽準備安排,active,核對課堂筆記與學習重點。,570,12:30:00,15:30:00,2023-08-30,2023-09-14
3165,False,實驗報告報告,active,討論實驗報告中的數據分析結果。,613,14:45:00,19:30:00,2022-05-07,2022-05-24
3166,True,模擬考試計畫,active,準備小組作業並確認研究方向。,233,11:15:00,22:15:00,2023-09-28,2023-10-07
3167,False,技術討論討論,active,這是一個技術分享與創新頭腦風暴的場合。,782,17:00:00,19:00:00,2024-01-21,2024-01-24
3168,False,工作坊計劃,active,此次聚會為團隊建設，增強凝聚力。,937,10:00:00,14:15:00,2022-02-01,2022-02-15
3169,True,輕鬆聚會日程,active,討論好友聚會中的分工與飲料準備。,961,13:30:00,16:15:00,2024-10-30,2024-11-08
3170,True,競賽準備安排,deleted,計劃參加學術競賽並分配各自任務。,524,13:00:00,16:00:00,2022-09-06,2022-09-06
3171,False,咖啡廳聚會主題,active,計劃一場週五晚餐聚會的主題與菜單。,427,14:45:00,21:00:00,2023-08-17,2023-08-18
3172,True,學習計劃總結,active,協調團隊研究報告的內容格式與細節。,379,10:30:00,16:30:00,2024-07-23,2024-07-26
3173,False,部門會議日程,active,針對最新的政策變化進行應對討論。,53,07:00:00,17:30:00,2023-08-09,2023-08-21
3174,False,技術討論計畫,deleted,本次會議旨在解決現有的產品問題。,105,13:30:00,15:00:00,2023-06-27,2023-07-16
3175,True,部門會議計劃,deleted,此次聚會為團隊建設，增強凝聚力。,137,12:45:00,13:30:00,2023-11-15,2023-11-19
3176,True,模擬考試討論,active,討論即將到來的期末報告分工與進度。,53,15:00:00,16:00:00,2023-08-17,2023-09-04
3177,True,部門會議重點,deleted,計劃討論公司年度報表與績效。,568,07:45:00,11:45:00,2022-03-10,2022-03-10
3178,True,團隊聚會討論,active,我們將聚焦於團隊協作提升效率。,484,08:45:00,20:30:00,2022-02-21,2022-03-13
3179,False,年度大會討論,active,計劃討論公司年度報表與績效。,1,11:00:00,13:30:00,2024-10-14,2024-10-27
3180,True,競賽準備計畫,active,討論畢業專題計劃與初步內容框架。,621,18:00:00,21:45:00,2024-06-03,2024-06-12
3181,False,輕鬆聚會討論,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,405,07:30:00,20:45:00,2024-02-26,2024-03-15
3182,True,小組討論分工,active,協調團隊研究報告的內容格式與細節。,47,08:30:00,16:30:00,2022-03-21,2022-03-29
3183,True,輕鬆聚會計畫,active,輕鬆聚會，聊聊天。,623,08:45:00,23:00:00,2023-09-02,2023-09-13
3184,False,咖啡廳聚會討論,active,計劃在郊外舉行的音樂分享會。,351,17:00:00,20:45:00,2022-12-27,2023-01-03
3185,False,咖啡廳聚會規劃,active,決定週末桌遊活動的地點與人數。,603,15:15:00,15:45:00,2023-05-14,2023-05-17
3186,False,專案會議討論,active,我們將聚焦於團隊協作提升效率。,221,07:30:00,17:30:00,2024-09-22,2024-09-29
3187,False,公司簡報計劃,active,重點更新公司的市場推廣計劃。,27,08:30:00,17:45:00,2022-03-26,2022-04-08
3188,False,學習計劃安排,deleted,計劃參加學術競賽並分配各自任務。,744,18:00:00,20:30:00,2023-11-08,2023-11-24
3189,True,週末晚餐規劃,deleted,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,84,08:30:00,12:00:00,2022-06-10,2022-06-12
3190,True,競賽準備討論,active,準備小組作業並確認研究方向。,792,11:15:00,18:00:00,2023-11-06,2023-11-20
3191,False,學習計劃分工,active,討論畢業專題計劃與初步內容框架。,896,08:00:00,20:00:00,2022-11-28,2022-11-28
3192,False,策略會議討論,active,本次會議旨在解決現有的產品問題。,171,12:30:00,19:15:00,2022-07-19,2022-08-04
3193,False,輕鬆聚會討論,active,輕鬆聚會，聊聊天。,343,13:00:00,20:00:00,2024-01-27,2024-02-10
3194,False,模擬考試總結,active,解決數學作業中難題的討論會。,744,07:30:00,22:45:00,2023-02-22,2023-03-10
3195,False,培訓活動計劃,active,計劃討論公司年度報表與績效。,99,11:15:00,19:00:00,2022-03-19,2022-04-01
3196,False,產品研討報告,active,本次會議旨在解決現有的產品問題。,982,07:15:00,15:30:00,2022-07-10,2022-07-21
3197,False,週末晚餐討論,active,計劃一場週五晚餐聚會的主題與菜單。,819,10:30:00,13:00:00,2023-09-06,2023-09-17
3198,False,週末晚餐細節,active,討論電影之夜的片單與時間。,156,13:15:00,14:00:00,2023-06-16,2023-07-01
3199,False,工作坊重點,active,本次會議旨在解決現有的產品問題。,915,12:45:00,19:45:00,2024-03-17,2024-03-22
3200,False,專題作業檢討,active,準備課堂簡報內容與練習展示技巧。,819,14:30:00,22:30:00,2024-07-04,2024-07-24
3201,True,部門會議重點,active,認真衝業績啊你各位。,598,09:00:00,11:30:00,2023-06-09,2023-06-09
3202,False,小組討論檢討,active,討論即將到來的期末報告分工與進度。,735,15:45:00,18:15:00,2023-07-27,2023-08-07
3203,False,學習計劃討論,active,準備課堂簡報內容與練習展示技巧。,876,14:30:00,17:45:00,2022-07-28,2022-08-14
3204,False,競賽準備總結,active,核對課堂筆記與學習重點。,717,10:30:00,11:15:00,2023-07-04,2023-07-18
3205,False,期末報告分析,active,討論實驗報告中的數據分析結果。,89,11:00:00,20:00:00,2024-07-30,2024-08-05
3206,True,期末報告進度,active,協調團隊研究報告的內容格式與細節。,562,09:30:00,12:15:00,2022-07-12,2022-08-01
3207,False,工作坊報告,active,會議目的是整理當前的資源分配方案。,722,12:45:00,17:15:00,2024-05-01,2024-05-20
3208,False,戶外遊戲討論,deleted,討論好友聚會中的分工與飲料準備。,837,12:00:00,18:45:00,2022-11-20,2022-11-25
3209,False,產品研討檢討,active,計劃討論公司年度報表與績效。,792,18:00:00,20:30:00,2023-05-14,2023-06-03
3210,True,數據分析安排,active,計劃參加學術競賽並分配各自任務。,915,09:15:00,14:15:00,2022-08-12,2022-08-22
3211,False,公司簡報安排,active,重點更新公司的市場推廣計劃。,740,11:45:00,17:00:00,2022-07-13,2022-08-02
3212,True,策略會議重點,active,針對最新的政策變化進行應對討論。,624,08:15:00,13:00:00,2022-10-28,2022-11-09
3213,True,聚會計劃,active,商討聚會中遊戲與活動的安排。,784,12:15:00,15:30:00,2023-09-24,2023-10-04
3214,False,輕鬆聚會計畫,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,44,17:15:00,19:00:00,2024-01-03,2024-01-20
3215,False,競賽準備計畫,active,解決數學作業中難題的討論會。,219,10:45:00,12:45:00,2023-01-01,2023-01-21
3216,True,小組討論計畫,active,協調團隊研究報告的內容格式與細節。,274,10:45:00,12:15:00,2024-09-24,2024-09-30
3217,True,公司簡報日程,active,這是一個技術分享與創新頭腦風暴的場合。,167,11:15:00,16:30:00,2022-07-15,2022-07-23
3218,False,公司簡報計劃,active,將進行重要項目的階段性匯報與檢討。,20,16:15:00,18:15:00,2024-01-24,2024-01-28
3219,True,輕鬆聚會清單,active,輕鬆聚會，聊聊天。,768,11:15:00,14:30:00,2023-03-06,2023-03-09
3220,False,輕鬆聚會細節,active,討論電影之夜的片單與時間。,78,11:45:00,18:30:00,2023-04-28,2023-05-08
3221,False,部門會議報告,active,將進行重要項目的階段性匯報與檢討。,225,12:00:00,18:30:00,2024-04-15,2024-04-21
3222,True,聚會計劃,active,戶外燒烤活動購物。,195,11:30:00,12:30:00,2022-07-22,2022-08-07
3223,True,週末晚餐主題,active,決定週末桌遊活動的地點與人數。,395,17:15:00,21:45:00,2024-06-22,2024-06-29
3224,False,戶外遊戲計畫,active,計劃在郊外舉行的音樂分享會。,442,13:00:00,20:30:00,2023-02-28,2023-03-12
3225,False,專案會議更新,active,計劃討論公司年度報表與績效。,715,09:45:00,23:00:00,2023-10-17,2023-10-24
3226,False,課堂簡報更新,active,協調團隊研究報告的內容格式與細節。,280,18:00:00,22:00:00,2023-07-17,2023-08-03
3227,False,輕鬆聚會日程,deleted,計劃一場週五晚餐聚會的主題與菜單。,623,08:15:00,22:30:00,2023-07-22,2023-08-09
3228,False,年度大會重點,active,這是一個技術分享與創新頭腦風暴的場合。,547,15:15:00,17:00:00,2024-03-19,2024-03-23
3229,False,數據分析總結,active,討論實驗報告中的數據分析結果。,413,11:45:00,22:00:00,2022-11-17,2022-11-17
3230,False,培訓活動計劃,deleted,針對最新的政策變化進行應對討論。,339,15:30:00,16:30:00,2023-07-05,2023-07-10
3231,False,專題作業安排,active,大家來臨時報佛腳，不想被當掉 QQ。,383,07:45:00,16:00:00,2024-07-30,2024-08-13
3232,False,咖啡廳聚會討論,active,計劃一場週五晚餐聚會的主題與菜單。,418,11:45:00,14:15:00,2022-12-15,2022-12-28
3233,False,競賽準備進度,active,討論即將到來的期末報告分工與進度。,484,14:15:00,18:00:00,2024-10-17,2024-10-31
3234,False,部門會議討論,active,重點更新公司的市場推廣計劃。,837,07:45:00,22:45:00,2023-01-21,2023-01-24
3235,False,小組討論更新,active,討論即將到來的期末報告分工與進度。,189,12:30:00,23:00:00,2023-04-28,2023-04-29
3236,True,公司簡報安排,active,重點更新公司的市場推廣計劃。,239,12:15:00,22:30:00,2024-07-31,2024-08-19
3237,False,技術討論檢討,active,這是一個技術分享與創新頭腦風暴的場合。,811,07:15:00,22:00:00,2022-08-13,2022-08-26
3238,False,競賽準備分析,active,討論畢業專題計劃與初步內容框架。,64,07:00:00,14:00:00,2023-03-28,2023-04-04
3239,False,團隊聚會計劃,active,此次聚會為團隊建設，增強凝聚力。,216,10:45:00,20:15:00,2022-05-01,2022-05-02
3240,False,戶外遊戲清單,active,決定週末桌遊活動的地點與人數。,184,13:00:00,17:30:00,2023-01-06,2023-01-08
3241,True,競賽準備更新,deleted,討論實驗報告中的數據分析結果。,362,07:30:00,12:00:00,2024-07-18,2024-07-29
3242,True,戶外遊戲計畫,active,決定週末桌遊活動的地點與人數。,385,16:45:00,22:00:00,2023-11-19,2023-11-23
3243,True,團隊聚會重點,active,計劃討論公司年度報表與績效。,473,15:30:00,18:45:00,2024-04-27,2024-04-30
3244,True,工作坊計劃,active,本次會議旨在解決現有的產品問題。,789,09:00:00,13:45:00,2024-05-15,2024-05-18
3245,True,部門會議報告,active,會議目的是整理當前的資源分配方案。,270,14:00:00,17:00:00,2022-03-06,2022-03-09
3246,False,輕鬆聚會主題,active,戶外燒烤活動購物。,530,07:15:00,13:15:00,2024-10-17,2024-11-04
3247,False,專題作業計畫,active,準備小組作業並確認研究方向。,32,08:00:00,12:45:00,2022-07-19,2022-07-19
3248,False,課堂簡報進度,active,為即將舉行的模擬考制定復習計劃。,51,17:15:00,19:00:00,2023-08-16,2023-08-16
3249,False,興趣分享主題,active,計劃一場週五晚餐聚會的主題與菜單。,668,09:45:00,14:45:00,2023-01-17,2023-01-29
3250,False,培訓活動計劃,active,我們將聚焦於團隊協作提升效率。,39,08:15:00,22:45:00,2022-05-14,2022-05-19
3251,False,咖啡廳聚會細節,active,討論好友聚會中的分工與飲料準備。,659,08:00:00,21:45:00,2024-04-12,2024-04-28
3252,False,學習計劃檢討,deleted,準備課堂簡報內容與練習展示技巧。,63,07:15:00,13:45:00,2023-07-19,2023-07-22
3253,True,戶外遊戲規劃,deleted,討論電影之夜的片單與時間。,558,07:45:00,12:00:00,2023-04-17,2023-04-26
3254,True,輕鬆聚會計劃,active,討論電影之夜的片單與時間。,980,08:15:00,20:30:00,2024-07-25,2024-07-26
3255,False,課堂簡報討論,active,大家來臨時報佛腳，不想被當掉 QQ。,652,13:45:00,14:15:00,2022-04-10,2022-04-30
3256,False,數據分析檢討,active,討論畢業專題計劃與初步內容框架。,27,10:15:00,18:30:00,2022-03-11,2022-03-18
3257,False,競賽準備進度,deleted,討論畢業專題計劃與初步內容框架。,242,10:00:00,11:30:00,2024-09-17,2024-09-25
3258,True,學習計劃更新,active,討論畢業專題計劃與初步內容框架。,86,08:15:00,20:15:00,2022-10-18,2022-11-06
3259,False,期末報告報告,active,為即將舉行的模擬考制定復習計劃。,863,16:00:00,20:15:00,2023-04-06,2023-04-12
3260,False,課堂簡報總結,active,計劃參加學術競賽並分配各自任務。,515,16:45:00,19:00:00,2023-11-17,2023-11-29
3261,True,咖啡廳聚會安排,active,討論好友聚會中的分工與飲料準備。,859,10:45:00,12:45:00,2023-05-02,2023-05-10
3262,False,課堂簡報討論,active,準備小組作業並確認研究方向。,44,07:45:00,11:45:00,2024-01-18,2024-01-24
3263,True,小組討論計畫,deleted,核對課堂筆記與學習重點。,708,07:30:00,13:30:00,2022-07-18,2022-08-02
3264,False,課堂簡報分工,active,核對課堂筆記與學習重點。,770,09:15:00,18:00:00,2022-06-26,2022-07-08
3265,False,課堂簡報更新,active,核對課堂筆記與學習重點。,327,08:00:00,21:15:00,2024-07-20,2024-07-25
3266,False,競賽準備進度,active,解決數學作業中難題的討論會。,837,11:45:00,20:15:00,2023-04-06,2023-04-13
3267,False,戶外遊戲安排,active,戶外燒烤活動購物。,162,12:30:00,16:15:00,2022-04-19,2022-04-25
3268,False,咖啡廳聚會計畫,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,740,10:30:00,14:30:00,2022-10-05,2022-10-11
3269,False,週末晚餐主題,active,商討聚會中遊戲與活動的安排。,167,10:30:00,20:00:00,2024-08-02,2024-08-03
3270,False,咖啡廳聚會規劃,active,戶外燒烤活動購物。,284,09:15:00,17:15:00,2022-08-19,2022-08-21
3271,False,期末報告檢討,active,計劃參加學術競賽並分配各自任務。,914,10:30:00,16:00:00,2024-01-20,2024-01-30
3272,False,部門會議報告,active,此次聚會為團隊建設，增強凝聚力。,506,09:30:00,17:00:00,2022-03-12,2022-03-26
3273,True,專題作業討論,active,解決數學作業中難題的討論會。,117,09:30:00,17:45:00,2022-02-17,2022-03-02
3274,False,策略會議更新,active,認真衝業績啊你各位。,905,10:30:00,19:15:00,2022-03-25,2022-04-05
3275,False,技術討論日程,active,這是一個技術分享與創新頭腦風暴的場合。,984,10:00:00,18:00:00,2024-06-14,2024-06-20
3276,True,數據分析分析,active,討論實驗報告中的數據分析結果。,699,10:15:00,15:00:00,2024-11-11,2024-11-12
3277,False,部門會議檢討,active,這次會議主要討論未來的發展方向與策略。,221,17:45:00,18:00:00,2023-11-20,2023-11-26
3278,True,學習計劃計畫,active,解決數學作業中難題的討論會。,770,17:30:00,21:45:00,2024-11-02,2024-11-21
3279,True,實驗報告進度,active,解決數學作業中難題的討論會。,230,14:15:00,16:45:00,2024-02-16,2024-02-16
3280,False,期末報告安排,active,準備小組作業並確認研究方向。,819,10:30:00,18:30:00,2023-06-21,2023-07-04
3281,False,策略會議計畫,active,此次聚會為團隊建設，增強凝聚力。,616,08:15:00,12:30:00,2023-05-24,2023-06-02
3282,False,學習計劃安排,active,準備小組作業並確認研究方向。,66,14:15:00,15:45:00,2022-12-25,2022-12-27
3283,False,戶外遊戲清單,active,計劃一場週五晚餐聚會的主題與菜單。,918,09:45:00,23:00:00,2022-03-03,2022-03-04
3284,False,專案會議檢討,active,重點更新公司的市場推廣計劃。,937,14:45:00,15:45:00,2023-11-20,2023-11-29
3285,False,課堂簡報檢討,active,核對課堂筆記與學習重點。,259,15:15:00,17:15:00,2024-08-19,2024-08-29
3286,True,團隊聚會檢討,active,計劃討論公司年度報表與績效。,651,10:00:00,21:15:00,2023-12-14,2023-12-14
3287,False,部門會議重點,active,此次聚會為團隊建設，增強凝聚力。,893,11:00:00,16:45:00,2024-03-23,2024-04-12
3288,True,咖啡廳聚會安排,deleted,輕鬆聚會，聊聊天。,350,08:15:00,11:45:00,2023-05-08,2023-05-23
3289,True,專案會議更新,active,這次會議主要討論未來的發展方向與策略。,473,11:00:00,17:00:00,2023-07-16,2023-07-22
3290,False,學習計劃更新,active,討論實驗報告中的數據分析結果。,34,12:00:00,21:15:00,2022-02-07,2022-02-16
3291,False,興趣分享討論,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,326,11:45:00,15:00:00,2022-03-09,2022-03-21
3292,False,期末報告報告,active,協調團隊研究報告的內容格式與細節。,698,10:30:00,17:00:00,2023-03-17,2023-03-26
3293,True,數據分析分析,active,協調團隊研究報告的內容格式與細節。,951,16:45:00,19:45:00,2024-07-23,2024-07-29
3294,False,咖啡廳聚會安排,active,計劃在郊外舉行的音樂分享會。,96,08:15:00,22:30:00,2023-07-26,2023-08-09
3295,True,課堂簡報計畫,active,解決數學作業中難題的討論會。,639,16:45:00,22:00:00,2022-12-08,2022-12-18
3296,False,學習計劃安排,active,解決數學作業中難題的討論會。,680,09:45:00,18:30:00,2024-09-26,2024-10-12
3297,False,模擬考試分析,active,準備小組作業並確認研究方向。,793,09:00:00,22:00:00,2023-06-14,2023-06-14
3298,False,工作坊日程,active,我們將聚焦於團隊協作提升效率。,486,13:30:00,22:00:00,2024-08-19,2024-08-31
3299,False,學習計劃報告,active,計劃參加學術競賽並分配各自任務。,322,14:15:00,20:15:00,2022-10-23,2022-11-12
3300,True,數據分析討論,active,大家來臨時報佛腳，不想被當掉 QQ。,540,10:45:00,18:15:00,2023-07-14,2023-07-19
3301,False,團隊聚會重點,active,將進行重要項目的階段性匯報與檢討。,121,09:45:00,22:45:00,2022-10-26,2022-11-03
3302,False,聚會討論,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,12,09:45:00,21:45:00,2023-08-26,2023-09-10
3303,False,團隊聚會更新,deleted,會議目的是整理當前的資源分配方案。,892,10:00:00,15:45:00,2024-04-15,2024-05-01
3304,False,興趣分享安排,deleted,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,190,07:00:00,11:30:00,2024-05-02,2024-05-11
3305,False,小組討論總結,active,為即將舉行的模擬考制定復習計劃。,958,16:45:00,22:30:00,2022-11-01,2022-11-18
3306,True,團隊聚會重點,active,這次會議主要討論未來的發展方向與策略。,710,17:00:00,17:45:00,2024-02-15,2024-02-15
3307,True,咖啡廳聚會清單,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,556,17:30:00,20:45:00,2024-11-16,2024-11-22
3308,False,競賽準備分工,active,大家來臨時報佛腳，不想被當掉 QQ。,949,17:30:00,22:45:00,2022-03-24,2022-03-25
3309,False,聚會計畫,active,計劃在郊外舉行的音樂分享會。,507,12:45:00,19:15:00,2023-07-26,2023-07-31
3310,True,期末報告分工,active,準備小組作業並確認研究方向。,379,09:30:00,18:45:00,2024-07-18,2024-07-18
