id,is_public,name,status,description,holder_id,start_time,end_time,start_date,end_date,duration
3154,True,專題作業分工,active,協調團隊研究報告的內容格式與細節。,327,11:30:00,12:15:00,2023-09-04,2023-09-15,2 hours 15 minutes
3155,False,策略會議檢討,active,針對最新的政策變化進行應對討論。,222,11:45:00,22:00:00,2022-10-18,2022-11-01,0 hours 30 minutes
3156,False,培訓活動重點,active,會議目的是整理當前的資源分配方案。,934,07:15:00,19:30:00,2022-05-10,2022-05-16,2 hours 0 minutes
3157,False,年度大會計畫,active,認真衝業績啊你各位。,555,10:30:00,18:30:00,2024-04-07,2024-04-07,0 hours 15 minutes
3158,True,技術討論檢討,active,重點更新公司的市場推廣計劃。,517,08:30:00,12:00:00,2024-04-02,2024-04-10,1 hours 30 minutes
3159,True,期末報告分工,active,討論實驗報告中的數據分析結果。,423,11:00:00,12:45:00,2023-03-09,2023-03-20,2 hours 30 minutes
3160,False,週末晚餐規劃,active,商討聚會中遊戲與活動的安排。,218,13:45:00,20:30:00,2023-01-12,2023-01-19,2 hours 15 minutes
3161,False,課堂簡報計畫,active,討論畢業專題計劃與初步內容框架。,315,12:15:00,19:00:00,2023-12-08,2023-12-13,1 hours 15 minutes
3162,False,實驗報告分析,active,討論實驗報告中的數據分析結果。,96,10:15:00,18:15:00,2022-06-10,2022-06-13,1 hours 0 minutes
3163,False,咖啡廳聚會主題,active,輕鬆聚會，聊聊天。,285,08:00:00,23:00:00,2023-06-25,2023-06-29,2 hours 0 minutes
3164,False,興趣分享計畫,active,討論好友聚會中的分工與飲料準備。,809,11:00:00,16:30:00,2023-01-15,2023-01-15,1 hours 45 minutes
3165,False,戶外遊戲規劃,active,討論電影之夜的片單與時間。,60,09:45:00,17:00:00,2023-05-25,2023-06-03,2 hours 45 minutes
3166,False,戶外遊戲計劃,active,商討聚會中遊戲與活動的安排。,200,11:30:00,15:45:00,2023-10-10,2023-10-14,1 hours 30 minutes
3167,True,數據分析討論,active,協調團隊研究報告的內容格式與細節。,822,09:45:00,21:30:00,2022-09-16,2022-09-26,0 hours 45 minutes
3168,False,部門會議計畫,active,這是一個技術分享與創新頭腦風暴的場合。,170,16:15:00,19:30:00,2024-07-24,2024-08-05,1 hours 45 minutes
3169,False,期末報告進度,deleted,協調團隊研究報告的內容格式與細節。,839,09:00:00,20:30:00,2023-12-18,2023-12-29,0 hours 45 minutes
3170,False,團隊聚會檢討,active,我們將聚焦於團隊協作提升效率。,931,12:15:00,17:45:00,2024-10-04,2024-10-18,1 hours 15 minutes
3171,False,年度大會計劃,active,認真衝業績啊你各位。,764,15:00:00,20:15:00,2023-05-17,2023-05-22,2 hours 15 minutes
3172,False,數據分析安排,active,準備課堂簡報內容與練習展示技巧。,15,09:30:00,23:00:00,2024-09-15,2024-09-25,2 hours 15 minutes
3173,True,課堂簡報總結,active,為即將舉行的模擬考制定復習計劃。,686,08:15:00,22:30:00,2023-06-11,2023-06-18,2 hours 0 minutes
3174,False,咖啡廳聚會討論,active,計劃一場週五晚餐聚會的主題與菜單。,340,16:00:00,22:15:00,2022-08-02,2022-08-08,2 hours 45 minutes
3175,False,實驗報告分工,active,討論實驗報告中的數據分析結果。,992,13:00:00,14:00:00,2022-06-29,2022-07-17,0 hours 30 minutes
3176,False,專題作業檢討,active,解決數學作業中難題的討論會。,860,12:15:00,22:45:00,2023-03-16,2023-03-17,2 hours 15 minutes
3177,False,專案會議更新,active,本次會議旨在解決現有的產品問題。,361,12:15:00,21:30:00,2024-05-19,2024-06-08,1 hours 15 minutes
3178,False,團隊聚會計劃,active,我們將聚焦於團隊協作提升效率。,365,08:30:00,17:30:00,2023-11-20,2023-12-01,0 hours 15 minutes
3179,False,學習計劃檢討,active,大家來臨時報佛腳，不想被當掉 QQ。,850,11:30:00,16:45:00,2024-04-15,2024-04-22,1 hours 0 minutes
3180,False,咖啡廳聚會日程,deleted,輕鬆聚會，聊聊天。,807,15:30:00,18:00:00,2022-02-16,2022-02-25,0 hours 15 minutes
3181,False,興趣分享主題,deleted,戶外燒烤活動購物。,603,09:00:00,13:45:00,2022-01-20,2022-01-27,2 hours 45 minutes
3182,False,年度大會計劃,active,我們將聚焦於團隊協作提升效率。,614,14:00:00,16:45:00,2023-04-20,2023-04-29,2 hours 45 minutes
3183,False,部門會議計劃,active,將進行重要項目的階段性匯報與檢討。,222,14:30:00,17:15:00,2022-09-02,2022-09-09,2 hours 30 minutes
3184,False,工作坊日程,deleted,我們將聚焦於團隊協作提升效率。,60,13:30:00,16:30:00,2023-05-04,2023-05-09,1 hours 15 minutes
3185,True,培訓活動重點,active,這是一個技術分享與創新頭腦風暴的場合。,578,17:45:00,20:15:00,2023-07-21,2023-07-29,1 hours 45 minutes
3186,True,週末晚餐規劃,active,討論電影之夜的片單與時間。,775,14:15:00,21:45:00,2022-08-24,2022-09-07,0 hours 15 minutes
3187,True,培訓活動計劃,deleted,會議目的是整理當前的資源分配方案。,39,07:00:00,14:30:00,2023-11-26,2023-12-11,1 hours 30 minutes
3188,True,競賽準備總結,deleted,準備小組作業並確認研究方向。,623,12:30:00,19:15:00,2022-12-17,2022-12-22,2 hours 30 minutes
3189,False,小組討論計畫,active,大家來臨時報佛腳，不想被當掉 QQ。,407,12:15:00,15:30:00,2023-05-23,2023-06-06,0 hours 45 minutes
3190,False,團隊聚會重點,active,計劃討論公司年度報表與績效。,393,09:00:00,19:45:00,2022-07-04,2022-07-19,0 hours 15 minutes
3191,False,輕鬆聚會規劃,active,輕鬆聚會，聊聊天。,789,10:30:00,14:45:00,2024-06-23,2024-06-29,2 hours 45 minutes
3192,True,專案會議檢討,active,這次會議主要討論未來的發展方向與策略。,207,16:45:00,18:45:00,2024-03-20,2024-03-30,1 hours 0 minutes
3193,False,年度大會重點,active,認真衝業績啊你各位。,787,14:00:00,15:30:00,2023-01-18,2023-02-03,2 hours 0 minutes
3194,False,年度大會檢討,active,計劃討論公司年度報表與績效。,309,11:00:00,21:30:00,2024-06-12,2024-06-30,3 hours 0 minutes
3195,False,策略會議日程,active,針對最新的政策變化進行應對討論。,406,17:45:00,18:15:00,2022-12-23,2023-01-02,2 hours 30 minutes
3196,True,專題作業總結,active,準備課堂簡報內容與練習展示技巧。,52,10:45:00,12:30:00,2022-06-25,2022-06-29,2 hours 0 minutes
3197,False,培訓活動計劃,active,我們將聚焦於團隊協作提升效率。,694,09:45:00,11:00:00,2022-05-19,2022-05-21,2 hours 15 minutes
3198,True,部門會議檢討,active,將進行重要項目的階段性匯報與檢討。,444,10:30:00,18:15:00,2024-06-10,2024-06-22,2 hours 45 minutes
3199,True,興趣分享討論,active,決定週末桌遊活動的地點與人數。,14,14:00:00,19:30:00,2022-03-05,2022-03-24,2 hours 15 minutes
3200,False,工作坊計劃,active,此次聚會為團隊建設，增強凝聚力。,853,12:30:00,12:45:00,2024-11-14,2024-11-21,1 hours 30 minutes
3201,False,公司簡報討論,active,本次會議旨在解決現有的產品問題。,802,09:30:00,20:30:00,2022-12-10,2022-12-21,1 hours 30 minutes
3202,True,期末報告計畫,active,大家來臨時報佛腳，不想被當掉 QQ。,658,16:15:00,22:15:00,2024-11-20,2024-11-28,1 hours 30 minutes
3203,False,學習計劃更新,active,討論即將到來的期末報告分工與進度。,43,11:30:00,14:15:00,2022-08-17,2022-09-02,2 hours 45 minutes
3204,True,專案會議重點,active,認真衝業績啊你各位。,636,08:45:00,11:30:00,2023-04-07,2023-04-23,1 hours 15 minutes
3205,False,團隊聚會總結,active,計劃討論公司年度報表與績效。,886,13:45:00,15:15:00,2024-04-19,2024-05-02,2 hours 30 minutes
3206,True,產品研討檢討,active,本次會議旨在解決現有的產品問題。,931,10:45:00,16:45:00,2022-08-29,2022-09-05,0 hours 30 minutes
3207,False,戶外遊戲安排,active,計劃一場週五晚餐聚會的主題與菜單。,257,15:30:00,18:45:00,2024-03-14,2024-03-17,0 hours 45 minutes
3208,False,技術討論報告,active,本次會議旨在解決現有的產品問題。,768,07:30:00,15:45:00,2024-02-08,2024-02-22,0 hours 15 minutes
3209,True,小組討論報告,active,解決數學作業中難題的討論會。,897,11:30:00,20:00:00,2023-01-25,2023-01-26,1 hours 0 minutes
3210,True,公司簡報計劃,active,會議目的是整理當前的資源分配方案。,118,14:30:00,19:45:00,2022-08-02,2022-08-03,1 hours 45 minutes
3211,True,專題作業進度,active,解決數學作業中難題的討論會。,166,08:45:00,14:30:00,2024-04-23,2024-04-24,1 hours 0 minutes
3212,False,模擬考試進度,active,準備小組作業並確認研究方向。,511,09:00:00,14:00:00,2024-05-21,2024-05-30,0 hours 15 minutes
3213,True,戶外遊戲主題,active,討論好友聚會中的分工與飲料準備。,35,15:00:00,19:45:00,2024-09-26,2024-10-09,1 hours 15 minutes
3214,True,聚會清單,active,討論電影之夜的片單與時間。,15,14:30:00,22:30:00,2024-02-05,2024-02-12,1 hours 30 minutes
3215,False,公司簡報日程,active,此次聚會為團隊建設，增強凝聚力。,855,11:15:00,19:30:00,2022-09-21,2022-10-05,2 hours 30 minutes
3216,False,技術討論重點,active,將進行重要項目的階段性匯報與檢討。,575,14:00:00,21:00:00,2023-10-10,2023-10-27,2 hours 45 minutes
3217,False,小組討論分析,active,核對課堂筆記與學習重點。,995,16:15:00,21:00:00,2024-10-17,2024-10-22,0 hours 45 minutes
3218,False,聚會討論,active,計劃在郊外舉行的音樂分享會。,327,08:15:00,14:30:00,2023-03-22,2023-03-24,1 hours 30 minutes
3219,True,輕鬆聚會規劃,deleted,咖啡廳聚會，聊聊天。,854,08:00:00,16:30:00,2024-07-30,2024-08-07,2 hours 30 minutes
3220,True,培訓活動重點,active,針對最新的政策變化進行應對討論。,521,09:30:00,18:30:00,2024-06-22,2024-07-03,2 hours 45 minutes
3221,False,興趣分享計畫,active,計劃在郊外舉行的音樂分享會。,328,09:30:00,20:00:00,2023-02-22,2023-02-23,0 hours 15 minutes
3222,False,專案會議計劃,active,本次會議旨在解決現有的產品問題。,134,12:30:00,21:45:00,2022-06-28,2022-07-07,2 hours 0 minutes
3223,False,興趣分享主題,active,決定週末桌遊活動的地點與人數。,504,11:45:00,18:15:00,2023-11-05,2023-11-15,2 hours 15 minutes
3224,True,週末晚餐討論,active,決定週末桌遊活動的地點與人數。,328,09:45:00,20:00:00,2022-05-08,2022-05-26,2 hours 30 minutes
3225,True,聚會規劃,active,計劃在郊外舉行的音樂分享會。,41,10:15:00,21:30:00,2023-10-28,2023-11-05,0 hours 45 minutes
3226,False,課堂簡報討論,active,討論即將到來的期末報告分工與進度。,555,14:45:00,20:30:00,2023-03-18,2023-03-28,1 hours 45 minutes
3227,True,實驗報告總結,active,討論實驗報告中的數據分析結果。,173,13:15:00,14:30:00,2024-08-20,2024-09-07,1 hours 45 minutes
3228,False,年度大會計劃,active,認真衝業績啊你各位。,972,15:00:00,19:45:00,2023-06-20,2023-06-30,0 hours 30 minutes
3229,False,競賽準備分析,active,討論畢業專題計劃與初步內容框架。,579,07:00:00,11:30:00,2024-11-28,2024-12-05,2 hours 0 minutes
3230,True,模擬考試分工,active,解決數學作業中難題的討論會。,249,12:15:00,14:00:00,2024-01-14,2024-01-17,1 hours 45 minutes
3231,False,年度大會更新,active,認真衝業績啊你各位。,929,14:15:00,18:00:00,2022-01-06,2022-01-06,2 hours 15 minutes
3232,False,工作坊更新,active,此次聚會為團隊建設，增強凝聚力。,608,07:00:00,11:45:00,2022-04-03,2022-04-21,2 hours 0 minutes
3233,True,咖啡廳聚會討論,active,計劃在郊外舉行的音樂分享會。,555,13:00:00,17:00:00,2023-05-16,2023-05-25,2 hours 30 minutes
3234,False,團隊聚會日程,active,計劃討論公司年度報表與績效。,260,07:30:00,20:00:00,2022-05-05,2022-05-21,0 hours 45 minutes
3235,False,團隊聚會總結,active,本次會議旨在解決現有的產品問題。,757,15:15:00,17:00:00,2024-02-08,2024-02-16,2 hours 15 minutes
3236,False,策略會議計劃,active,將進行重要項目的階段性匯報與檢討。,932,08:45:00,16:15:00,2022-01-15,2022-01-30,1 hours 45 minutes
3237,False,聚會清單,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,767,15:00:00,16:00:00,2024-09-23,2024-10-03,2 hours 0 minutes
3238,False,技術討論檢討,active,這次會議主要討論未來的發展方向與策略。,328,14:45:00,18:15:00,2022-03-31,2022-04-17,3 hours 0 minutes
3239,True,專題作業進度,active,準備小組作業並確認研究方向。,756,08:15:00,18:15:00,2023-03-12,2023-03-17,1 hours 30 minutes
3240,True,興趣分享菜單,active,計劃在郊外舉行的音樂分享會。,791,08:15:00,13:15:00,2023-09-16,2023-10-03,0 hours 15 minutes
3241,False,策略會議計劃,active,這次會議主要討論未來的發展方向與策略。,335,09:45:00,16:30:00,2022-04-16,2022-04-24,2 hours 30 minutes
3242,False,公司簡報重點,active,我們將聚焦於團隊協作提升效率。,852,12:15:00,17:45:00,2023-07-14,2023-07-15,3 hours 0 minutes
3243,False,專題作業進度,active,準備小組作業並確認研究方向。,909,09:15:00,21:45:00,2024-08-22,2024-08-23,2 hours 45 minutes
3244,True,課堂簡報報告,active,討論畢業專題計劃與初步內容框架。,3,14:15:00,18:15:00,2023-04-18,2023-05-05,2 hours 15 minutes
3245,False,興趣分享安排,active,咖啡廳聚會，聊聊天。,843,17:45:00,20:15:00,2023-01-25,2023-01-26,1 hours 15 minutes
3246,False,團隊聚會更新,active,重點更新公司的市場推廣計劃。,808,11:30:00,15:45:00,2024-10-18,2024-10-18,3 hours 0 minutes
3247,False,競賽準備討論,active,核對課堂筆記與學習重點。,731,08:00:00,20:30:00,2024-05-10,2024-05-24,2 hours 45 minutes
3248,True,小組討論安排,active,準備課堂簡報內容與練習展示技巧。,906,11:15:00,23:00:00,2024-08-14,2024-08-24,0 hours 30 minutes
3249,False,工作坊檢討,active,重點更新公司的市場推廣計劃。,201,14:45:00,19:15:00,2023-12-02,2023-12-15,3 hours 0 minutes
3250,False,專案會議計劃,active,本次會議旨在解決現有的產品問題。,674,14:45:00,18:45:00,2022-04-01,2022-04-02,0 hours 30 minutes
3251,False,產品研討檢討,active,此次聚會為團隊建設，增強凝聚力。,530,10:15:00,21:45:00,2023-05-11,2023-05-28,1 hours 30 minutes
3252,False,工作坊日程,active,我們將聚焦於團隊協作提升效率。,358,13:45:00,17:00:00,2022-09-05,2022-09-18,2 hours 0 minutes
3253,True,專題作業安排,active,討論畢業專題計劃與初步內容框架。,119,14:00:00,21:00:00,2022-08-20,2022-08-21,0 hours 15 minutes
3254,True,課堂簡報檢討,active,協調團隊研究報告的內容格式與細節。,418,08:45:00,13:30:00,2024-04-27,2024-05-15,2 hours 15 minutes
3255,False,模擬考試分工,active,討論畢業專題計劃與初步內容框架。,580,14:15:00,21:30:00,2023-06-27,2023-07-04,1 hours 15 minutes
3256,True,年度大會總結,active,計劃討論公司年度報表與績效。,270,11:45:00,21:00:00,2022-10-21,2022-11-03,2 hours 45 minutes
3257,True,模擬考試總結,active,計劃參加學術競賽並分配各自任務。,768,08:45:00,15:15:00,2024-07-14,2024-08-01,1 hours 0 minutes
3258,False,培訓活動安排,active,重點更新公司的市場推廣計劃。,332,07:45:00,13:30:00,2024-03-31,2024-04-01,0 hours 30 minutes
3259,True,團隊聚會更新,active,此次聚會為團隊建設，增強凝聚力。,798,14:45:00,19:45:00,2023-07-14,2023-07-23,2 hours 0 minutes
3260,False,戶外遊戲規劃,active,咖啡廳聚會，聊聊天。,195,16:45:00,18:45:00,2023-05-31,2023-06-05,3 hours 0 minutes
3261,True,咖啡廳聚會討論,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,464,07:00:00,12:15:00,2022-12-28,2023-01-06,3 hours 0 minutes
3262,False,戶外遊戲討論,active,計劃一場週五晚餐聚會的主題與菜單。,442,10:00:00,14:00:00,2023-09-26,2023-10-09,2 hours 45 minutes
3263,True,技術討論重點,deleted,重點更新公司的市場推廣計劃。,699,16:45:00,18:45:00,2023-04-17,2023-04-19,2 hours 45 minutes
3264,True,技術討論報告,active,本次會議旨在解決現有的產品問題。,580,16:00:00,20:30:00,2022-09-29,2022-10-13,1 hours 45 minutes
3265,True,策略會議計劃,active,針對最新的政策變化進行應對討論。,535,11:15:00,16:30:00,2023-07-07,2023-07-24,1 hours 45 minutes
3266,False,部門會議檢討,active,這是一個技術分享與創新頭腦風暴的場合。,535,13:45:00,23:00:00,2024-05-14,2024-05-26,3 hours 0 minutes
3267,False,數據分析進度,active,討論即將到來的期末報告分工與進度。,6,13:30:00,20:00:00,2023-04-22,2023-05-08,1 hours 15 minutes
3268,False,期末報告討論,active,討論即將到來的期末報告分工與進度。,222,10:45:00,13:15:00,2023-11-27,2023-12-01,1 hours 0 minutes
3269,True,實驗報告更新,active,為即將舉行的模擬考制定復習計劃。,574,11:00:00,17:15:00,2023-12-10,2023-12-21,1 hours 30 minutes
3270,False,戶外遊戲計劃,active,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,958,09:00:00,19:45:00,2023-01-03,2023-01-04,2 hours 30 minutes
3271,False,模擬考試安排,active,核對課堂筆記與學習重點。,999,15:15:00,21:30:00,2024-06-18,2024-07-05,1 hours 45 minutes
3272,False,學習計劃討論,active,大家來臨時報佛腳，不想被當掉 QQ。,802,12:45:00,15:15:00,2024-06-20,2024-07-07,1 hours 0 minutes
3273,False,年度大會報告,active,重點更新公司的市場推廣計劃。,947,12:45:00,17:45:00,2023-11-05,2023-11-08,1 hours 0 minutes
3274,True,部門會議報告,active,這是一個技術分享與創新頭腦風暴的場合。,303,17:00:00,20:30:00,2024-10-07,2024-10-09,1 hours 15 minutes
3275,False,輕鬆聚會安排,active,討論好友聚會中的分工與飲料準備。,74,07:45:00,21:00:00,2024-09-18,2024-10-03,0 hours 45 minutes
3276,True,策略會議總結,active,這是一個技術分享與創新頭腦風暴的場合。,411,13:15:00,14:30:00,2024-09-19,2024-09-27,1 hours 45 minutes
3277,True,課堂簡報分析,active,準備小組作業並確認研究方向。,148,11:45:00,16:00:00,2023-02-13,2023-02-24,0 hours 15 minutes
3278,False,週末晚餐日程,active,計劃一場週五晚餐聚會的主題與菜單。,215,16:30:00,19:00:00,2024-02-21,2024-02-29,1 hours 30 minutes
3279,False,策略會議報告,active,認真衝業績啊你各位。,799,07:15:00,21:45:00,2024-10-02,2024-10-14,3 hours 0 minutes
3280,True,戶外遊戲安排,active,計劃一場週五晚餐聚會的主題與菜單。,626,14:00:00,19:30:00,2023-03-23,2023-04-04,0 hours 30 minutes
3281,False,培訓活動更新,active,針對最新的政策變化進行應對討論。,431,14:15:00,17:00:00,2023-09-26,2023-10-08,0 hours 30 minutes
3282,True,課堂簡報分析,active,討論實驗報告中的數據分析結果。,294,11:30:00,13:15:00,2024-02-10,2024-02-23,2 hours 0 minutes
3283,False,學習計劃分工,active,計劃參加學術競賽並分配各自任務。,996,09:30:00,16:45:00,2024-08-04,2024-08-20,2 hours 15 minutes
3284,True,團隊聚會報告,deleted,認真衝業績啊你各位。,97,08:30:00,19:00:00,2023-03-27,2023-04-06,0 hours 30 minutes
3285,False,產品研討重點,active,認真衝業績啊你各位。,352,16:45:00,20:15:00,2023-01-24,2023-01-28,1 hours 30 minutes
3286,False,培訓活動報告,active,重點更新公司的市場推廣計劃。,958,12:00:00,15:30:00,2023-09-19,2023-09-24,1 hours 15 minutes
3287,False,競賽準備分析,active,大家來臨時報佛腳，不想被當掉 QQ。,183,09:15:00,21:15:00,2022-10-17,2022-11-01,1 hours 30 minutes
3288,False,公司簡報計劃,active,此次聚會為團隊建設，增強凝聚力。,913,14:15:00,15:00:00,2023-01-16,2023-01-22,2 hours 45 minutes
3289,False,學習計劃討論,active,準備課堂簡報內容與練習展示技巧。,112,13:30:00,22:45:00,2024-08-10,2024-08-17,0 hours 15 minutes
3290,True,期末報告安排,active,討論實驗報告中的數據分析結果。,555,10:45:00,19:00:00,2023-02-17,2023-03-05,0 hours 45 minutes
3291,True,產品研討討論,active,認真衝業績啊你各位。,390,08:15:00,22:00:00,2024-12-04,2024-12-12,2 hours 0 minutes
3292,False,輕鬆聚會計畫,deleted,計劃一場週五晚餐聚會的主題與菜單。,890,11:15:00,15:30:00,2023-02-25,2023-03-07,1 hours 0 minutes
3293,False,課堂簡報計畫,active,討論即將到來的期末報告分工與進度。,746,09:30:00,16:45:00,2023-03-07,2023-03-19,2 hours 15 minutes
3294,True,工作坊安排,active,將進行重要項目的階段性匯報與檢討。,434,09:15:00,18:30:00,2022-05-26,2022-06-08,2 hours 30 minutes
3295,False,團隊聚會總結,active,將進行重要項目的階段性匯報與檢討。,555,12:00:00,14:00:00,2022-10-05,2022-10-15,1 hours 30 minutes
3296,True,課堂簡報檢討,active,解決數學作業中難題的討論會。,746,17:30:00,21:15:00,2022-10-27,2022-11-16,0 hours 15 minutes
3297,False,專案會議檢討,active,將進行重要項目的階段性匯報與檢討。,794,11:30:00,14:30:00,2024-05-16,2024-05-16,0 hours 30 minutes
3298,False,興趣分享細節,active,討論好友聚會中的分工與飲料準備。,739,14:15:00,16:15:00,2023-02-18,2023-02-22,1 hours 30 minutes
3299,False,學習計劃分析,deleted,大家來臨時報佛腳，不想被當掉 QQ。,968,07:30:00,19:15:00,2024-08-03,2024-08-22,1 hours 0 minutes
3300,False,年度大會安排,active,將進行重要項目的階段性匯報與檢討。,61,08:15:00,22:30:00,2022-08-21,2022-08-31,0 hours 30 minutes
3301,False,實驗報告分工,deleted,大家來臨時報佛腳，不想被當掉 QQ。,90,08:30:00,13:30:00,2022-07-16,2022-07-31,2 hours 15 minutes
3302,False,興趣分享清單,active,戶外燒烤活動購物。,731,12:15:00,12:45:00,2023-09-10,2023-09-27,3 hours 0 minutes
3303,True,期末報告計畫,deleted,核對課堂筆記與學習重點。,866,12:00:00,21:45:00,2023-10-22,2023-10-23,1 hours 45 minutes
3304,False,咖啡廳聚會主題,active,計劃一場週五晚餐聚會的主題與菜單。,762,15:00:00,17:45:00,2024-02-23,2024-03-06,1 hours 15 minutes
3305,True,聚會菜單,deleted,計劃一場週五晚餐聚會的主題與菜單。,186,17:45:00,19:45:00,2023-07-21,2023-08-03,1 hours 30 minutes
3306,True,戶外遊戲日程,active,輕鬆聚會，聊聊天。,155,12:45:00,20:00:00,2023-11-29,2023-12-03,0 hours 30 minutes
3307,False,專案會議安排,active,認真衝業績啊你各位。,699,12:45:00,14:30:00,2023-05-12,2023-05-21,0 hours 15 minutes
3308,False,專題作業討論,active,為即將舉行的模擬考制定復習計劃。,110,13:30:00,19:15:00,2024-07-28,2024-08-08,0 hours 45 minutes
3309,False,策略會議討論,active,我們將聚焦於團隊協作提升效率。,663,10:00:00,17:15:00,2022-08-06,2022-08-10,3 hours 0 minutes
3310,True,期末報告更新,active,討論實驗報告中的數據分析結果。,953,12:45:00,15:45:00,2024-03-23,2024-04-07,3 hours 0 minutes
3311,False,數據分析進度,active,大家來臨時報佛腳，不想被當掉 QQ。,535,11:00:00,14:00:00,2022-11-23,2022-12-11,1 hours 15 minutes
3312,False,小組討論進度,active,大家來臨時報佛腳，不想被當掉 QQ。,843,14:45:00,22:00:00,2024-09-15,2024-09-24,1 hours 30 minutes
3313,True,週末晚餐計劃,active,決定週末桌遊活動的地點與人數。,987,17:30:00,19:30:00,2023-12-07,2023-12-14,0 hours 15 minutes
3314,False,專案會議討論,active,將進行重要項目的階段性匯報與檢討。,553,13:15:00,16:30:00,2024-01-17,2024-01-28,2 hours 15 minutes
3315,True,興趣分享安排,active,商討聚會中遊戲與活動的安排。,577,11:00:00,14:15:00,2023-06-18,2023-06-25,2 hours 30 minutes
3316,False,公司簡報總結,deleted,這次會議主要討論未來的發展方向與策略。,132,15:00:00,21:15:00,2023-02-26,2023-03-09,2 hours 15 minutes
3317,False,培訓活動報告,active,重點更新公司的市場推廣計劃。,901,16:30:00,20:00:00,2024-09-03,2024-09-21,3 hours 0 minutes
3318,True,部門會議討論,active,重點更新公司的市場推廣計劃。,536,12:45:00,16:15:00,2024-09-07,2024-09-14,2 hours 15 minutes
3319,True,戶外遊戲安排,active,計劃在郊外舉行的音樂分享會。,550,14:30:00,21:15:00,2023-08-10,2023-08-21,0 hours 45 minutes
3320,True,產品研討計畫,active,這是一個技術分享與創新頭腦風暴的場合。,924,14:15:00,22:30:00,2022-01-28,2022-01-30,1 hours 15 minutes
3321,False,課堂簡報分工,active,準備小組作業並確認研究方向。,803,08:30:00,23:00:00,2024-08-11,2024-08-25,2 hours 0 minutes
3322,True,小組討論總結,active,解決數學作業中難題的討論會。,505,08:15:00,19:00:00,2024-04-09,2024-04-15,1 hours 30 minutes
3323,False,週末晚餐菜單,active,戶外燒烤活動購物。,328,07:15:00,15:00:00,2022-09-27,2022-10-13,1 hours 0 minutes
3324,True,模擬考試進度,active,大家來臨時報佛腳，不想被當掉 QQ。,759,13:30:00,19:15:00,2023-04-17,2023-05-05,1 hours 45 minutes
3325,False,興趣分享主題,active,討論好友聚會中的分工與飲料準備。,11,07:00:00,21:45:00,2024-02-04,2024-02-24,1 hours 45 minutes
3326,True,模擬考試分析,active,大家來臨時報佛腳，不想被當掉 QQ。,553,13:30:00,14:45:00,2023-12-22,2023-12-26,1 hours 15 minutes
3327,False,聚會討論,active,討論好友聚會中的分工與飲料準備。,699,11:00:00,19:30:00,2023-09-02,2023-09-10,1 hours 15 minutes
3328,False,培訓活動計劃,active,此次聚會為團隊建設，增強凝聚力。,141,08:45:00,15:30:00,2024-09-05,2024-09-05,3 hours 0 minutes
3329,True,實驗報告安排,active,計劃參加學術競賽並分配各自任務。,297,07:15:00,12:45:00,2022-09-12,2022-09-14,1 hours 15 minutes
3330,False,策略會議總結,deleted,重點更新公司的市場推廣計劃。,347,14:00:00,18:30:00,2022-04-06,2022-04-13,1 hours 45 minutes
3331,True,數據分析總結,active,討論畢業專題計劃與初步內容框架。,156,11:00:00,17:30:00,2023-11-09,2023-11-25,1 hours 0 minutes
3332,True,課堂簡報計畫,active,為即將舉行的模擬考制定復習計劃。,1,13:30:00,20:00:00,2022-04-05,2022-04-14,2 hours 15 minutes
3333,True,部門會議討論,active,這次會議主要討論未來的發展方向與策略。,580,13:30:00,22:30:00,2024-06-06,2024-06-23,2 hours 15 minutes
3334,True,模擬考試安排,active,大家來臨時報佛腳，不想被當掉 QQ。,859,14:00:00,19:00:00,2022-04-19,2022-04-27,1 hours 15 minutes
3335,True,部門會議安排,active,本次會議旨在解決現有的產品問題。,537,11:00:00,19:15:00,2023-10-31,2023-11-01,1 hours 15 minutes
3336,False,戶外遊戲菜單,active,決定週末桌遊活動的地點與人數。,891,11:15:00,12:00:00,2023-12-15,2024-01-01,2 hours 15 minutes
3337,False,聚會討論,active,計劃在郊外舉行的音樂分享會。,929,11:00:00,22:15:00,2023-12-16,2023-12-24,2 hours 0 minutes
3338,True,實驗報告討論,active,大家來臨時報佛腳，不想被當掉 QQ。,241,16:00:00,18:00:00,2022-08-12,2022-08-24,1 hours 0 minutes
3339,True,模擬考試檢討,deleted,解決數學作業中難題的討論會。,726,15:00:00,15:15:00,2023-01-30,2023-02-02,0 hours 30 minutes
3340,True,聚會菜單,deleted,要見面了ㄟ，嗚嗚嗚嗚嗚嗚好爽喔！,735,11:45:00,15:00:00,2022-09-23,2022-09-29,1 hours 45 minutes
3341,False,小組討論分工,active,解決數學作業中難題的討論會。,390,11:15:00,23:00:00,2024-02-16,2024-02-24,0 hours 15 minutes
3342,False,工作坊重點,active,本次會議旨在解決現有的產品問題。,977,13:00:00,22:00:00,2024-10-22,2024-11-01,1 hours 0 minutes
3343,False,週末晚餐計劃,active,輕鬆聚會，聊聊天。,378,17:15:00,19:45:00,2022-01-21,2022-02-09,1 hours 0 minutes
